,@type,id,name,shortName,country,countryCode,geometry,masl,validFrom,county,countyId,municipality,municipalityId,stationHolders,externalIds,wigosId,wmoId,icaoCodes,shipCodes
1176,SensorSystem,SN34680,FV38 BOSTRAK,FV38 Bostrak,Norge,NO,"{'@type': 'Point', 'coordinates': [8.887, 59.1062], 'nearest': False}",100.0,2020-09-16T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,DRANGEDAL,3815.0,['STATENS VEGVESEN'],"['1825', '3000435']",0-578-0-34680,,,
1177,SensorSystem,SN207280,VITTANGI,Vittangi,Sverige,SE,"{'@type': 'Point', 'coordinates': [21.6335, 67.6943], 'nearest': False}",250.0,1961-01-01T00:00:00.000Z,,,KIRUNA,7522584.0,['SMHI'],['181900'],,,,
1178,SensorSystem,SN84070,BJØRKÅSEN,Bjørkåsen,Norge,NO,"{'@type': 'Point', 'coordinates': [16.7883, 68.3302], 'nearest': False}",53.0,1964-01-01T00:00:00.000Z,NORDLAND,18.0,NARVIK,1806.0,['BALLANGEN KOM. ELVERK'],,0-578-0-84070,,,
1179,SensorSystem,SN19930,GLITRE,Glitre,Norge,NO,"{'@type': 'Point', 'coordinates': [10.0563, 59.86835], 'nearest': False}",375.0,1979-10-01T00:00:00.000Z,VIKEN,30.0,MODUM,3047.0,['GLITREVANNVERKET'],,0-578-0-19930,,,
1180,SensorSystem,SN240700,MALUNG A,Malung,Sverige,SE,"{'@type': 'Point', 'coordinates': [13.7072222222222, 60.6763888888889], 'nearest': False}",303.0,2009-10-01T00:00:00.000Z,,,MALUNG-SÄLEN,7522023.0,['SMHI'],"['0-20000-0-02407', '103420']",,2407.0,,
1181,SensorSystem,SN68010,TRONDHEIM - HØVRINGEN,Høvringen ,Norge,NO,"{'@type': 'Point', 'coordinates': [10.3364, 63.4465], 'nearest': False}",44.0,2016-05-01T00:00:00.000Z,TRØNDELAG,50.0,TRONDHEIM,5001.0,['SINTEF BYGGFORSK'],,0-578-0-68010,,,
1182,SensorSystem,SN64242,RV70 RENSVIK,Rensvik,Norge,NO,"{'@type': 'Point', 'coordinates': [7.7978, 63.0857], 'nearest': False}",40.0,2014-01-06T00:00:00.000Z,MØRE OG ROMSDAL,15.0,KRISTIANSUND,1505.0,['STATENS VEGVESEN'],"['140', '1529003']",0-578-0-64242,,,
1183,SensorSystem,SN88690,HEKKINGEN FYR,Hekkingen fyr,Norge,NO,"{'@type': 'Point', 'coordinates': [17.8312, 69.6005], 'nearest': False}",33.0,1979-11-01T00:00:00.000Z,TROMS OG FINNMARK,54.0,SENJA,5421.0,['MET.NO'],"['0-20000-0-01015', '10.249.0.114', '10.249.0.146']",0-20000-0-01015,1015.0,,
1184,SensorSystem,SN49860,RV7 DYRANUT,RV7 Dyranut,Norge,NO,"{'@type': 'Point', 'coordinates': [7.4945, 60.3693], 'nearest': False}",1243.0,2011-01-01T00:00:00.000Z,VESTLAND,46.0,EIDFJORD,4619.0,['STATENS VEGVESEN'],"['1229001', '505']",0-578-0-49860,,,
1185,SensorSystem,SN751000,BORDEAUX MERIGNAC,,Frankrike,FR,"{'@type': 'Point', 'coordinates': [-0.691388888888889, 44.8305555555556], 'nearest': False}",51.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-07510'],,7510.0,,
1186,SensorSystem,SN99340,ØVRE NEIDEN,Øvre Neiden ,Norge,NO,"{'@type': 'Point', 'coordinates': [29.1533, 69.679], 'nearest': False}",85.0,2011-09-22T00:00:00.000Z,TROMS OG FINNMARK,54.0,SØR-VARANGER,5444.0,['MET.NO'],,0-578-0-99340,,,
1187,SensorSystem,SN236600,SUNDSVALL HARNOSAND (2366-0),Härnösand,Sverige,SE,"{'@type': 'Point', 'coordinates': [17.4494444444444, 62.5227777777778], 'nearest': False}",5.0,1955-12-01T00:00:00.000Z,,,VÄSTERNORRLANDS LÄN,7522200.0,['SMHI'],"['0-20000-0-02366', 'ESNN']",,2366.0,['ESNN'],
1188,SensorSystem,SN82410,HELLIGVÆR II,Helligvær,Norge,NO,"{'@type': 'Point', 'coordinates': [13.8958, 67.4048], 'nearest': False}",24.0,2005-01-27T00:00:00.000Z,NORDLAND,18.0,BODØ,1804.0,['MET.NO'],"['0-20000-0-01144', '10.249.1.152']",0-20000-0-01144,1144.0,,
1189,SensorSystem,SN70980,E6 KVAM,E6 Kvam,Norge,NO,"{'@type': 'Point', 'coordinates': [11.7635, 64.1492], 'nearest': False}",100.0,2011-01-01T00:00:00.000Z,TRØNDELAG,50.0,STEINKJER,5006.0,['STATENS VEGVESEN'],"['1', '1729003']",0-578-0-70980,,,
1190,SensorSystem,SN83280,FV835 ENGELØYBRUA,FV835 Engeløybrua,Norge,NO,"{'@type': 'Point', 'coordinates': [15.1827, 67.9028], 'nearest': False}",20.0,2011-01-01T00:00:00.000Z,NORDLAND,18.0,STEIGEN,1848.0,['STATENS VEGVESEN'],"['1829012', '87']",0-578-0-83280,,,
1191,SensorSystem,SN76928,HEIDRUN,Heidrun,Norge,NO,"{'@type': 'Point', 'coordinates': [7.3156, 65.32285], 'nearest': False}",68.0,1995-10-21T00:00:00.000Z,NORSKEHAVET,24.0,NORSKEHAVET,2400.0,['EQUINOR ASA'],"['1201', 'ENHE', 'LF3N']",0-578-0-76928,1201.0,['ENHE'],['LF3N']
1192,SensorSystem,SN6840,RV3 RENA,RV3 Rena,Norge,NO,"{'@type': 'Point', 'coordinates': [11.3633, 61.1215], 'nearest': False}",230.0,2011-04-14T00:00:00.000Z,INNLANDET,34.0,ÅMOT,3422.0,['STATENS VEGVESEN'],"['167', '429013']",0-578-0-6840,,,
1193,SensorSystem,SN1512000,CLUJ-NAPOCA,,Romania,RO,"{'@type': 'Point', 'coordinates': [23.5713888888889, 46.7777777777778], 'nearest': False}",410.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-15120'],,15120.0,,
1194,SensorSystem,SN210,TRYSIL - NORDRE KANKEN,Trysilfjellet ,Norge,NO,"{'@type': 'Point', 'coordinates': [12.1887, 61.3188], 'nearest': False}",1020.0,2018-10-11T00:00:00.000Z,INNLANDET,34.0,TRYSIL,3421.0,['MET.NO'],['10.249.1.102'],0-578-0-210,,,
1195,SensorSystem,SN62950,E39 GJEMNESSUNDBRUA,E39 Gjemnessundbrua,Norge,NO,"{'@type': 'Point', 'coordinates': [7.7793, 62.9712], 'nearest': False}",43.0,2016-11-16T00:00:00.000Z,MØRE OG ROMSDAL,15.0,GJEMNES,1557.0,['STATENS VEGVESEN'],"['1529025', '1687']",0-578-0-62950,,,
1196,SensorSystem,SN56320,LAVIK,Lavik,Norge,NO,"{'@type': 'Point', 'coordinates': [5.5413, 61.1122], 'nearest': False}",31.0,1895-07-01T00:00:00.000Z,VESTLAND,46.0,HØYANGER,4638.0,['MET.NO'],,0-578-0-56320,,,
1197,SensorSystem,SN88430,FV7862 KAPERSKARET,Fv 7862 Kaperskaret,Norge,NO,"{'@type': 'Point', 'coordinates': [17.2905, 69.2972], 'nearest': False}",363.0,2021-11-16T00:00:00.000Z,TROMS OG FINNMARK,54.0,SENJA,5421.0,['STATENS VEGVESEN'],"['3000699', '414229']",0-578-0-88430,,,
1198,SensorSystem,SN65130,TUSTNA,Tustna,Norge,NO,"{'@type': 'Point', 'coordinates': [8.0403, 63.2058], 'nearest': False}",32.0,2019-09-25T00:00:00.000Z,MØRE OG ROMSDAL,15.0,AURE,1576.0,['AURE KOMMUNE'],['518101032'],0-578-0-65130,,,
1199,SensorSystem,SN1225000,TORUN,,Polen,PL,"{'@type': 'Point', 'coordinates': [18.5952777777778, 53.0422222222222], 'nearest': False}",69.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-12250'],,12250.0,,
1200,SensorSystem,SN77000,POLARBJØRN,M/V Polarbjørn,Norge,NO,,,1983-06-01T00:00:00.000Z,,28.0,SKIP,2800.0,[],['JXJS'],0-578-0-77000,,,['JXJS']
1201,SensorSystem,SN69625,E6 ÅSEN,E6 Åsen,Norge,NO,"{'@type': 'Point', 'coordinates': [11.0718, 63.622], 'nearest': False}",30.0,2012-01-01T00:00:00.000Z,TRØNDELAG,50.0,LEVANGER,5037.0,['STATENS VEGVESEN'],"['1729001', '9']",0-578-0-69625,,,
1202,SensorSystem,SN396200,SHANNON AIRPORT,,Irland,IE,"{'@type': 'Point', 'coordinates': [-8.91666666666667, 52.7], 'nearest': False}",14.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-03962'],,3962.0,,
1203,SensorSystem,SN90305,E8 LAVANGSDALEN,E8 Lavangsdalen,Norge,NO,"{'@type': 'Point', 'coordinates': [19.2608, 69.4338], 'nearest': False}",69.0,2014-12-01T00:00:00.000Z,TROMS OG FINNMARK,54.0,BALSFJORD,5422.0,['STATENS VEGVESEN'],"['1900175', '309']",0-578-0-90305,,,
1204,SensorSystem,SN6580,RV2 SORMA,Sorma,Norge,NO,"{'@type': 'Point', 'coordinates': [11.7625, 60.7525], 'nearest': False}",160.0,2011-03-14T00:00:00.000Z,INNLANDET,34.0,ELVERUM,3420.0,['STATENS VEGVESEN'],"['215', '429019']",0-578-0-6580,,,
1205,SensorSystem,SN44190,TIME - LYE,Time,Norge,NO,"{'@type': 'Point', 'coordinates': [5.7262, 58.7345], 'nearest': False}",92.0,1981-08-13T00:00:00.000Z,ROGALAND,11.0,TIME,1121.0,['NVE'],['28.11'],0-578-0-44190,,,
1206,SensorSystem,SN33890,VÅGSLI,Vågsli,Norge,NO,"{'@type': 'Point', 'coordinates': [7.3653, 59.7662], 'nearest': False}",821.0,1994-09-27T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,VINJE,3825.0,"['MET.NO', 'STATKRAFT REGION ØST-NORGE']",['0-20000-0-01434'],0-20000-0-01434,1434.0,,
1207,SensorSystem,SN64870,TÅGDALEN,Tågdalen,Norge,NO,"{'@type': 'Point', 'coordinates': [9.0878, 63.0493], 'nearest': False}",410.0,2007-11-21T00:00:00.000Z,MØRE OG ROMSDAL,15.0,SURNADAL,1566.0,['VITENSKAPSMUSEET NTNU'],['0-20000-0-01221'],0-20000-0-01221,1221.0,,
1208,SensorSystem,SN264870,TINGSRYD-DEGERHAGA,Degerhaga,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.9019, 56.5376], 'nearest': False}",176.0,2007-11-01T00:00:00.000Z,,,KRONOBERGS LÄN,7520700.0,['SMHI'],['64320'],,,,
1209,SensorSystem,SN212600,GUNNARN,Gunnarn,Sverige,SE,"{'@type': 'Point', 'coordinates': [17.6994444444444, 65.0094444444444], 'nearest': False}",275.0,2008-11-01T00:00:00.000Z,,,STORUMAN,7522421.0,['SMHI'],"['0-20000-0-02126', '147560']",,2126.0,,
1210,SensorSystem,SN41005,E39 SUVATNET,E39 Suvatnet,Norge,NO,"{'@type': 'Point', 'coordinates': [7.6202, 58.086], 'nearest': False}",80.0,2012-01-01T00:00:00.000Z,AGDER,42.0,LINDESNES,4205.0,['STATENS VEGVESEN'],"['1029004', '69']",0-578-0-41005,,,
1211,SensorSystem,SN120,FV569 FLERMOBERGET,FV569 Flermoberget,Norge,NO,"{'@type': 'Point', 'coordinates': [12.6982, 61.2177], 'nearest': False}",580.0,2012-01-01T00:00:00.000Z,INNLANDET,34.0,TRYSIL,3421.0,['STATENS VEGVESEN'],"['211', '429014']",0-578-0-120,,,
1212,SensorSystem,SN98550,VARDØ RADIO,Vardø radio,Norge,NO,"{'@type': 'Point', 'coordinates': [31.0962, 70.3707], 'nearest': False}",10.0,1829-06-01T00:00:00.000Z,TROMS OG FINNMARK,54.0,VARDØ,5404.0,['MET.NO'],"['0-20000-0-01098', '10.249.0.26', '10.249.1.53', 'LGV']",0-20000-0-01098,1098.0,,['LGV']
1213,SensorSystem,SN222200,GADDEDE,Gäddede,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.1666666666667, 64.5], 'nearest': False}",328.0,1977-07-01T00:00:00.000Z,,,KROKOM,7522309.0,['SMHI'],['144300'],,2222.0,,
1214,SensorSystem,SN2642200,RIGA LU,,Latvia,LV,"{'@type': 'Point', 'coordinates': [24.1161111111111, 56.9505555555556], 'nearest': False}",6.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-26422'],,26422.0,,
1215,SensorSystem,SN24820,RV7 NESBYEN,Nesbyen,Norge,NO,"{'@type': 'Point', 'coordinates': [9.1548, 60.5325], 'nearest': False}",159.0,2015-11-04T00:00:00.000Z,VIKEN,30.0,NESBYEN,3040.0,['STATENS VEGVESEN'],"['44', '629006']",0-578-0-24820,,,
1216,SensorSystem,SN93140,ALTA LUFTHAVN,Alta LH,Norge,NO,"{'@type': 'Point', 'coordinates': [23.3582, 69.9775], 'nearest': False}",3.0,1963-12-01T00:00:00.000Z,TROMS OG FINNMARK,54.0,ALTA,5403.0,"['AVINOR', 'MET.NO']","['0-20000-0-01049', '10.249.0.167', '10.249.0.50', 'ENAT']",0-20000-0-01049,1049.0,['ENAT'],
1217,SensorSystem,SN10070,FV30 OSMOEN,FV30 Osmoen,Norge,NO,"{'@type': 'Point', 'coordinates': [11.1723, 62.5003], 'nearest': False}",598.0,2011-03-14T00:00:00.000Z,INNLANDET,34.0,OS,3430.0,['STATENS VEGVESEN'],"['204', '429011']",0-578-0-10070,,,
1218,SensorSystem,SN94235,RV94 SKJÅHOLMEN,Skjåholmen ,Norge,NO,"{'@type': 'Point', 'coordinates': [23.7303, 70.5458], 'nearest': False}",25.0,2015-11-05T00:00:00.000Z,TROMS OG FINNMARK,54.0,HAMMERFEST,5406.0,['STATENS VEGVESEN'],"['2000060', '282']",0-578-0-94235,,,
1219,SensorSystem,SN20540,GRAN,Gran,Norge,NO,"{'@type': 'Point', 'coordinates': [10.5592, 60.3558], 'nearest': False}",245.0,2005-01-01T00:00:00.000Z,INNLANDET,34.0,GRAN,3446.0,['NIBIO'],['18'],0-578-0-20540,,,
1220,SensorSystem,SN76964,NJORD A,Njord A,Norge,NO,"{'@type': 'Point', 'coordinates': [7.2015, 64.271], 'nearest': False}",,2014-03-27T00:00:00.000Z,NORSKEHAVET,24.0,NORSKEHAVET,2400.0,['STATOIL ASA'],['LF5Z'],0-578-0-76964,,,['LF5Z']
1221,SensorSystem,SN263300,"LUND, SOL",Lund,Sverige,SE,"{'@type': 'Point', 'coordinates': [13.2122222222222, 55.7138888888889], 'nearest': False}",86.0,2011-09-14T00:00:00.000Z,,,,,['SMHI'],['0-20000-0-02633'],,2633.0,,
1222,SensorSystem,SN290700,KALAJOKI ULKOKALLA,,Finland,FI,"{'@type': 'Point', 'coordinates': [23.4463888888889, 64.3308333333333], 'nearest': False}",3.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],['0-20000-0-02907'],,2907.0,,
1223,SensorSystem,SN92880,ØKSFJORD - PARKVEIEN,Øksfjord,Norge,NO,"{'@type': 'Point', 'coordinates': [22.3488, 70.2396], 'nearest': False}",10.0,2011-12-20T00:00:00.000Z,TROMS OG FINNMARK,54.0,LOPPA,5432.0,['LOPPA KOMMUNE'],['26'],0-578-0-92880,,,
1224,SensorSystem,SN2830,FV115 HEMNES,FV115 Hemnes ,Norge,NO,"{'@type': 'Point', 'coordinates': [11.4178, 59.7267], 'nearest': False}",141.0,2020-09-16T00:00:00.000Z,VIKEN,30.0,AURSKOG-HØLAND,3026.0,['STATENS VEGVESEN'],"['1838', '3000088']",0-578-0-2830,,,
1225,SensorSystem,SN1014700,HAMBURG-FUHLSBUETTEL,,Tyskland,DE,"{'@type': 'Point', 'coordinates': [9.98805555555555, 53.6330555555556], 'nearest': False}",11.0,2006-06-12T00:00:00.000Z,,,,,['DEUTSCHER WETTERDIENST'],"['0-20000-0-10147', 'EDDH']",,10147.0,['EDDH'],
1226,SensorSystem,SN86600,STOKMARKNES LH - SKAGEN,Stokmarknes LH,Norge,NO,"{'@type': 'Point', 'coordinates': [15.0293, 68.58], 'nearest': False}",3.0,1972-06-01T00:00:00.000Z,NORDLAND,18.0,HADSEL,1866.0,['AVINOR'],"['0-20000-0-01162', '10.249.0.19', 'ENSK']",0-20000-0-01162,1162.0,['ENSK'],
1227,SensorSystem,SN15480,SKJÅK II,Skjåk (Øygarden),Norge,NO,"{'@type': 'Point', 'coordinates': [8.4672, 61.8777], 'nearest': False}",374.0,1939-05-01T00:00:00.000Z,INNLANDET,34.0,SKJÅK,3433.0,['MET.NO'],,0-578-0-15480,,,
1228,SensorSystem,SN286600,PUDASJARVI AIRFIELD,,Finland,FI,"{'@type': 'Point', 'coordinates': [26.9630555555556, 65.4138888888889], 'nearest': False}",120.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],['0-20000-0-02866'],,2866.0,,
1229,SensorSystem,SN18405,OSLO - SANDAKER,Sandaker,Norge,NO,"{'@type': 'Point', 'coordinates': [10.7727, 59.9398], 'nearest': False}",110.0,2013-03-21T00:00:00.000Z,OSLO,3.0,OSLO,301.0,"['OSLO KOMMUNE, VAV ROSIM']",['508121021'],0-578-0-18405,,,
1230,SensorSystem,SN44567,E39 FINNESTAD,E39 Finnestad,Norge,NO,"{'@type': 'Point', 'coordinates': [5.6545, 58.9908], 'nearest': False}",35.0,2013-06-10T00:00:00.000Z,ROGALAND,11.0,RANDABERG,1127.0,['STATENS VEGVESEN'],"['1129003', '1133']",0-578-0-44567,,,
1231,SensorSystem,SN46460,RØLDAL KRAFTVERK,Røldal kraftverk,Norge,NO,"{'@type': 'Point', 'coordinates': [6.818, 59.8222], 'nearest': False}",390.0,1967-01-01T00:00:00.000Z,VESTLAND,46.0,ULLENSVANG,4618.0,['HYDRO ENERGY AS'],['36.85.0'],0-578-0-46460,,,
1232,SensorSystem,SN17005,ONSØY - ØYENKILEN,Øyenkilen,Norge,NO,"{'@type': 'Point', 'coordinates': [10.8487, 59.1735], 'nearest': False}",5.0,2002-01-01T00:00:00.000Z,VIKEN,30.0,FREDRIKSTAD,3004.0,['FREDRIKSTAD KOMMUNE'],,0-578-0-17005,,,
1233,SensorSystem,SN211030,AVASJÖ-BORGAFJÄLL D,Borgafjäll,Sverige,SE,"{'@type': 'Point', 'coordinates': [15.0918, 64.8366], 'nearest': False}",530.0,1945-01-01T00:00:00.000Z,,,VÄSTERBOTTENS LÄN,7522400.0,['SMHI'],['145500'],,,,
1234,SensorSystem,SN67140,SKJETLEIN,Skjetlein,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2973, 63.3403], 'nearest': False}",48.0,1991-01-02T00:00:00.000Z,TRØNDELAG,50.0,TRONDHEIM,5001.0,['NIBIO'],['14'],0-578-0-67140,,,
1235,SensorSystem,SN59110,KRÅKENES,Kråkenes,Norge,NO,"{'@type': 'Point', 'coordinates': [4.986, 62.034], 'nearest': False}",75.0,1991-10-01T00:00:00.000Z,VESTLAND,46.0,KINN,4602.0,['MET.NO'],['0-20000-0-01203'],0-20000-0-01203,1203.0,,
1236,SensorSystem,SN20280,HØNEFOSS - HVERVEN,Hverven,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2662, 60.1403], 'nearest': False}",126.0,2005-01-01T00:00:00.000Z,VIKEN,30.0,RINGERIKE,3007.0,['NIBIO'],['17'],0-578-0-20280,,,
1237,SensorSystem,SN1662700,ALEXANDROUPOLI (AIRPORT),,Hellas,GR,"{'@type': 'Point', 'coordinates': [25.9469444444444, 40.8572222222222], 'nearest': False}",4.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-16627'],,16627.0,,
1238,SensorSystem,SN52390,E39 OSTEREIDET,E39 Ostereidet,Norge,NO,"{'@type': 'Point', 'coordinates': [5.4722, 60.626], 'nearest': False}",100.0,2013-10-07T00:00:00.000Z,VESTLAND,46.0,ALVER,4631.0,['STATENS VEGVESEN'],"['1229058', '265']",0-578-0-52390,,,
1239,SensorSystem,SN99600,FARKOLLEN,Farkollen,Norge,NO,"{'@type': 'Point', 'coordinates': [28.9937, 69.8043], 'nearest': False}",321.0,2022-06-09T00:00:00.000Z,TROMS OG FINNMARK,54.0,SØR-VARANGER,5444.0,['MET.NO'],,0-578-0-99600,,,
1240,SensorSystem,SN218800,RODKALLEN,Rödkallen,Sverige,SE,"{'@type': 'Point', 'coordinates': [22.3755555555556, 65.3130555555556], 'nearest': False}",2.0,2006-06-12T00:00:00.000Z,,,VÄSTERBOTTENS LÄN,7522400.0,['SMHI'],"['0-20000-0-02188', '162790']",,2188.0,,
1241,SensorSystem,SN17400,FV120 RØDSUND,Fv120 Rødsund,Norge,NO,"{'@type': 'Point', 'coordinates': [10.79, 59.4765], 'nearest': False}",30.0,2010-01-05T00:00:00.000Z,VIKEN,30.0,VÅLER,3018.0,['STATENS VEGVESEN'],"['114', '129013']",0-578-0-17400,,,
1242,SensorSystem,SN44800,SVILAND,Sviland,Norge,NO,"{'@type': 'Point', 'coordinates': [5.9202, 58.8185], 'nearest': False}",230.0,1895-07-01T00:00:00.000Z,ROGALAND,11.0,SANDNES,1108.0,['MET.NO'],,0-578-0-44800,,,
1243,SensorSystem,SN12600,VEA,Vea,Norge,NO,"{'@type': 'Point', 'coordinates': [10.679, 60.953], 'nearest': False}",161.0,1967-06-01T00:00:00.000Z,INNLANDET,34.0,RINGSAKER,3411.0,['NORGES GRØNNE FAGSKOLE'],,0-578-0-12600,,,
1244,SensorSystem,SN20361,E16 EGGEMOEN,E16 Eggemoen,Norge,NO,"{'@type': 'Point', 'coordinates': [10.3113, 60.2052], 'nearest': False}",190.0,2011-01-01T00:00:00.000Z,VIKEN,30.0,RINGERIKE,3007.0,['STATENS VEGVESEN'],"['629008', '73']",0-578-0-20361,,,
1245,SensorSystem,SN224515,HÖGLAND D,Högland D,Sverige,SE,"{'@type': 'Point', 'coordinates': [15.8792, 64.5812], 'nearest': False}",330.0,1953-02-01T00:00:00.000Z,,,VÄSTERBOTTENS LÄN,7522400.0,['SMHI'],['145340'],,,,
1246,SensorSystem,SN18970,OSLO - LYSAKER,Lysaker ,Norge,NO,"{'@type': 'Point', 'coordinates': [10.6348, 59.9185], 'nearest': False}",23.0,2019-07-01T00:00:00.000Z,OSLO,3.0,OSLO,301.0,"['OSLO KOMMUNE, VAV ROSIM']",['518101027'],0-578-0-18970,,,
1247,SensorSystem,SN71850,HALTEN FYR,Halten fyr,Norge,NO,"{'@type': 'Point', 'coordinates': [9.4052, 64.1727], 'nearest': False}",16.0,1983-09-01T00:00:00.000Z,TRØNDELAG,50.0,FRØYA,5014.0,['MET.NO'],"['0-20000-0-01240', '10.249.1.51']",0-20000-0-01240,1240.0,,
1248,SensorSystem,SN265220,KRISTIANSTAD,Kristianstad,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.2896, 56.0133], 'nearest': False}",10.0,1961-01-01T00:00:00.000Z,,,SKÅNE LÄN,7521200.0,['SMHI'],['64030'],,,,
1249,SensorSystem,SN18701,OSLO - BLINDERN PLU,Blindern PLU,Norge,NO,"{'@type': 'Point', 'coordinates': [10.7202, 59.9423], 'nearest': False}",94.0,1968-04-16T00:00:00.000Z,OSLO,3.0,OSLO,301.0,"['OSLO KOMMUNE, VANN- OG AVLØPSETATEN']",,0-578-0-18701,,,
1250,SensorSystem,SN53700,AURLAND,Aurland,Norge,NO,"{'@type': 'Point', 'coordinates': [7.201, 60.9027], 'nearest': False}",15.0,1946-01-01T00:00:00.000Z,VESTLAND,46.0,AURLAND,4641.0,['MET.NO'],,0-578-0-53700,,,
1251,SensorSystem,SN72200,FV17 RØDHAMMER,Fv17 Rødhammer,Norge,NO,"{'@type': 'Point', 'coordinates': [11.2813, 64.3398], 'nearest': False}",38.0,2014-09-11T00:00:00.000Z,TRØNDELAG,50.0,NAMSOS,5007.0,['STATENS VEGVESEN'],"['1729011', '306']",0-578-0-72200,,,
1252,SensorSystem,SN50506,E39 FJØSANGERVEIEN,E39 Fjøsangerveien,Norge,NO,"{'@type': 'Point', 'coordinates': [5.3383, 60.353], 'nearest': False}",15.0,2012-01-01T00:00:00.000Z,VESTLAND,46.0,BERGEN,4601.0,['STATENS VEGVESEN'],"['1229029', '187']",0-578-0-50506,,,
1253,SensorSystem,SN38735,RV41 HYNNEKLEIV,Hynnekleiv,Norge,NO,"{'@type': 'Point', 'coordinates': [8.4042, 58.6042], 'nearest': False}",186.0,2014-09-11T00:00:00.000Z,AGDER,42.0,FROLAND,4214.0,['STATENS VEGVESEN'],"['308', '929007']",0-578-0-38735,,,
1254,SensorSystem,SN226130,GRANÖ D,Granö D,Sverige,SE,"{'@type': 'Point', 'coordinates': [19.3127, 64.2517], 'nearest': False}",185.0,2008-06-01T00:00:00.000Z,,,VÄSTERBOTTENS LÄN,7522400.0,['SMHI'],['149150'],,,,
1255,SensorSystem,SN18450,MARIDALSOSET,Maridalsoset,Norge,NO,"{'@type': 'Point', 'coordinates': [10.7894, 59.9719], 'nearest': False}",173.0,1877-01-01T00:00:00.000Z,OSLO,3.0,OSLO,301.0,"['OSLO KOMMUNE, VANN- OG AVLØPSETATEN']",,0-578-0-18450,,,
1256,SensorSystem,SN1671600,ATHINAI HELLINIKON,,Hellas,GR,"{'@type': 'Point', 'coordinates': [23.7416666666667, 37.8897222222222], 'nearest': False}",43.0,2006-06-12T00:00:00.000Z,,,,,[],"['0-20000-0-16716', 'LGAT']",,16716.0,['LGAT'],
1257,SensorSystem,SN17050,RÅDE - TOMB,Tomb,Norge,NO,"{'@type': 'Point', 'coordinates': [10.8145, 59.3188], 'nearest': False}",12.0,1942-03-01T00:00:00.000Z,VIKEN,30.0,RÅDE,3017.0,['NIBIO'],['13'],0-578-0-17050,,,
1258,SensorSystem,SN57630,RV5 SVARTHUMLE,RV5 Svarhumle,Norge,NO,"{'@type': 'Point', 'coordinates': [5.6658, 61.5647], 'nearest': False}",190.0,2011-01-01T00:00:00.000Z,VESTLAND,46.0,KINN,4602.0,['STATENS VEGVESEN'],"['128', '1429007']",0-578-0-57630,,,
1259,SensorSystem,SN249600,SVENSKA HOGARNA,Svenska Högarna,Sverige,SE,"{'@type': 'Point', 'coordinates': [19.5058333333333, 59.4444444444444], 'nearest': False}",10.0,2006-06-12T00:00:00.000Z,,,STOCKHOLMS LÄN,7520100.0,['SMHI'],"['0-20000-0-02496', '99270']",,2496.0,,
1260,SensorSystem,SN19670,ASKER - NESBRU,Nesbru,Norge,NO,"{'@type': 'Point', 'coordinates': [10.4966, 59.86635], 'nearest': False}",30.0,2015-03-19T00:00:00.000Z,VIKEN,30.0,ASKER,3025.0,['ASKER KOMMUNE'],['501151108'],0-578-0-19670,,,
1261,SensorSystem,SN226300,FREDRIKA,Fredrika,Sverige,SE,"{'@type': 'Point', 'coordinates': [18.3655555555556, 64.0755555555556], 'nearest': False}",327.0,2006-06-12T00:00:00.000Z,,,VÄSTERBOTTENS LÄN,7522400.0,['SMHI'],"['0-20000-0-02263', '148040']",,2263.0,,
1262,SensorSystem,SN1293500,SIOFOK,Siófok,Ungarn,HU,"{'@type': 'Point', 'coordinates': [18.040833, 46.910833], 'nearest': False}",107.0,1953-09-30T00:00:00.000Z,,,,,[],"['0-20000-0-12935', '0-348-1-36100']",,12935.0,,
1263,SensorSystem,SN71805,FV715 MOMYR,FV715 Momyr,Norge,NO,"{'@type': 'Point', 'coordinates': [10.5248, 64.0972], 'nearest': False}",265.0,2012-01-01T00:00:00.000Z,TRØNDELAG,50.0,ÅFJORD,5058.0,['STATENS VEGVESEN'],"['1629013', '19']",0-578-0-71805,,,
1264,SensorSystem,SN4920,ÅRNES,Årnes,Norge,NO,"{'@type': 'Point', 'coordinates': [11.3933, 60.1268], 'nearest': False}",160.0,1998-12-01T00:00:00.000Z,VIKEN,30.0,NES,3034.0,['NIBIO'],"['1507', '20']",0-578-0-4920,,,
